电视剧,#genre#
dou2yu38,http://dyscdnali1.douyucdn.cn/live/5429211rublgKCTX.flv?uuid=

dou2yu38,http://192.168.0.113:12345/douyu/5429211

dou2yu49,http://dyscdnali1.douyucdn.cn/live/7642724rKsqmep3t.flv?uuid=

dou2yu49,http://192.168.0.113:12345/douyu/7642724

dou2yu18,http://dyscdnali1.douyucdn.cn/live/426517rEhI4T3LRK.flv?uuid=

dou2yu18,http://192.168.0.113:12345/douyu/426517

dou2yu60,http://dyscdnali1.douyucdn.cn/live/9739028rorpDP3zc.flv?uuid=

dou2yu60,http://192.168.0.113:12345/douyu/9739028

dou2yu28,http://dyscdnali1.douyucdn.cn/live/9445279rOjH3IBhh.flv?uuid=

dou2yu28,http://192.168.0.113:12345/douyu/9445279

dou2yu11,http://dyscdnali1.douyucdn.cn/live/3194372rz5k1H2Vd.flv?uuid=

dou2yu11,http://192.168.0.113:12345/douyu/3194372

dou2yu39,http://dyscdnali1.douyucdn.cn/live/9275635rWGayDOwV.flv?uuid=

dou2yu39,http://192.168.0.113:12345/douyu/9275635

dou2yu50,http://dyscdnali1.douyucdn.cn/live/3990812rBp4pMUmF.flv?uuid=

dou2yu50,http://192.168.0.113:12345/douyu/3990812

dou2yu19,http://dyscdnali1.douyucdn.cn/live/7537296rTdKDixQ0.flv?uuid=

dou2yu19,http://192.168.0.113:12345/douyu/7537296

dou2yu29,http://dyscdnali1.douyucdn.cn/live/7459925rLzyH2qb0.flv?uuid=

dou2yu29,http://192.168.0.113:12345/douyu/7459925

dou2yu20,http://dyscdnali1.douyucdn.cn/live/925724rLDdXWzqBO.flv?uuid=

dou2yu20,http://192.168.0.113:12345/douyu/925724

dou2yu40,http://dyscdnali1.douyucdn.cn/live/5503962rKV0jIprN.flv?uuid=

dou2yu40,http://192.168.0.113:12345/douyu/5503962

dou2yu51,http://dyscdnali1.douyucdn.cn/live/465761rjtrO1WnaF.flv?uuid=

dou2yu51,http://192.168.0.113:12345/douyu/465761

dou2yu30,http://dyscdnali1.douyucdn.cn/live/1487654rng22ENGO.flv?uuid=

dou2yu30,http://192.168.0.113:12345/douyu/1487654

dou2yu21,http://dyscdnali1.douyucdn.cn/live/9292492ryp84bAaq.flv?uuid=

dou2yu21,http://192.168.0.113:12345/douyu/9292492

dou2yu41,http://dyscdnali1.douyucdn.cn/live/2164691rjbV8AGLn.flv?uuid=

dou2yu41,http://192.168.0.113:12345/douyu/2164691

dou2yu22,http://dyscdnali1.douyucdn.cn/live/315457rKVDx61O3D.flv?uuid=

dou2yu22,http://192.168.0.113:12345/douyu/315457

dou2yu52,http://dyscdnali1.douyucdn.cn/live/6511325rz5kYCHrv.flv?uuid=

dou2yu52,http://192.168.0.113:12345/douyu/6511325

dou2yu31,http://dyscdnali1.douyucdn.cn/live/7623292rOpb9hhJ1.flv?uuid=

dou2yu31,http://192.168.0.113:12345/douyu/7623292

dou2yu42,http://dyscdnali1.douyucdn.cn/live/6449849rYlD5ydpc.flv?uuid=

dou2yu42,http://192.168.0.113:12345/douyu/6449849

dou2yu53,http://dyscdnali1.douyucdn.cn/live/7356023rrxcsFzjS.flv?uuid=

dou2yu53,http://192.168.0.113:12345/douyu/7356023

dou2yu32,http://dyscdnali1.douyucdn.cn/live/7066113rgcyglfPU.flv?uuid=

dou2yu32,http://192.168.0.113:12345/douyu/7066113

dou2yu43,http://dyscdnali1.douyucdn.cn/live/6581531rxLDJAVvy.flv?uuid=

dou2yu43,http://192.168.0.113:12345/douyu/6581531

dou2yu54,http://dyscdnali1.douyucdn.cn/live/9560268rVp0tbANy.flv?uuid=

dou2yu54,http://192.168.0.113:12345/douyu/9560268

dou2yu33,http://dyscdnali1.douyucdn.cn/live/6763930rQ0VfA1mV.flv?uuid=

dou2yu33,http://192.168.0.113:12345/douyu/6763930

dou2yu44,http://dyscdnali1.douyucdn.cn/live/9781567rXe9E2Xco.flv?uuid=

dou2yu44,http://192.168.0.113:12345/douyu/9781567

dou2yu55,http://dyscdnali1.douyucdn.cn/live/8936207ruwv096Ze.flv?uuid=

dou2yu55,http://192.168.0.113:12345/douyu/8936207

bli0,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/947541/live_415611_4082642.m3u8

bli0,http://192.168.0.113:12345/bilibili/10375360

bli22,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/672433/live_128161066_71997803.m3u8

bli22,http://192.168.0.113:12345/bilibili/23190944

bli44,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/148062/live_39714487_49119132.m3u8

bli44,http://192.168.0.113:12345/bilibili/23331776

bli66,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/228788/live_298204611_4339573.m3u8

bli66,http://192.168.0.113:12345/bilibili/9742831

bli88,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/414062/live_1495518138_32953509.m3u8

bli88,http://192.168.0.113:12345/bilibili/23681334

bli1,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/359911/live_55354207_6725604.m3u8

bli1,http://192.168.0.113:12345/bilibili/1895574

bli23,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/538588/live_504364241_23876062.m3u8

bli23,http://192.168.0.113:12345/bilibili/22070492

bli45,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/819383/live_264870744_32067492.m3u8

bli45,http://192.168.0.113:12345/bilibili/22524461

bli67,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/238185/live_408855017_38597043.m3u8

bli67,http://192.168.0.113:12345/bilibili/22527703

bli89,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/853726/live_1061461609_48111976.m3u8

bli89,http://192.168.0.113:12345/bilibili/23458621

bli2,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/613772/live_22989278_9714011.m3u8

bli2,http://192.168.0.113:12345/bilibili/70155

bli24,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/835780/live_250188964_3487758.m3u8

bli24,http://192.168.0.113:12345/bilibili/21070400

bli46,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/422750/live_228977791_13731849.m3u8

bli46,http://192.168.0.113:12345/bilibili/22905626

bli68,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/689900/live_411728_9449409.m3u8

bli68,http://192.168.0.113:12345/bilibili/1528670

bli90,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/557365/live_1299125_2832418.m3u8

bli90,http://192.168.0.113:12345/bilibili/594667

bli3,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/764954/live_14659392_8620418.m3u8

bli3,http://192.168.0.113:12345/bilibili/47917

bli47,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/599856/live_98583136_44829102.m3u8

bli47,http://192.168.0.113:12345/bilibili/21145280

bli25,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/153245/live_501297007_27836541.m3u8

bli25,http://192.168.0.113:12345/bilibili/21791019

bli69,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/404018/live_24106619_9917198.m3u8

bli69,http://192.168.0.113:12345/bilibili/202427

bli91,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/163067/live_471342747_13272137.m3u8

bli91,http://192.168.0.113:12345/bilibili/22856272

bli4,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/347240/live_230437990_1763665.m3u8

bli4,http://192.168.0.113:12345/bilibili/11579951

bli48,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/858822/live_646353_5852155.m3u8

bli48,http://192.168.0.113:12345/bilibili/472369

bli26,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/894146/live_244139258_5651295.m3u8

bli26,http://192.168.0.113:12345/bilibili/10513567

bli70,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/610742/live_11642184_6329066.m3u8

bli70,http://192.168.0.113:12345/bilibili/1164129

bli5,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/658682/live_21804352_25372795.m3u8

bli5,http://192.168.0.113:12345/bilibili/21614203

bli92,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/259733/live_233603799_86016368.m3u8

bli92,http://192.168.0.113:12345/bilibili/23169468

bli27,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/914108/live_234117739_9751143.m3u8

bli27,http://192.168.0.113:12345/bilibili/5960549

bli49,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/632165/live_2809908_2574327.m3u8

bli49,http://192.168.0.113:12345/bilibili/136843

bli71,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/885997/live_243458477_62373027.m3u8

bli71,http://192.168.0.113:12345/bilibili/22449693

bli6,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/810189/live_6734550_81648801.m3u8

bli6,http://192.168.0.113:12345/bilibili/22804740

bli93,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/296172/live_289385484_33169989.m3u8

bli93,http://192.168.0.113:12345/bilibili/21950604

bli50,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/512439/live_480540546_85752183.m3u8

bli50,http://192.168.0.113:12345/bilibili/23433709

bli28,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/128530/live_458113229_23604285.m3u8

bli28,http://192.168.0.113:12345/bilibili/21588383

bli72,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/762986/live_17154581_9550998.m3u8

bli72,http://192.168.0.113:12345/bilibili/23664132

bli7,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/207330/live_25773623_6914527.m3u8

bli7,http://192.168.0.113:12345/bilibili/1717236

bli94,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/912967/live_1346578598_12851346.m3u8

bli94,http://192.168.0.113:12345/bilibili/23448684

bli51,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/359945/live_330376683_7968197.m3u8

bli51,http://192.168.0.113:12345/bilibili/23560601

bli29,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/248834/live_19292639_7321595.m3u8

bli29,http://192.168.0.113:12345/bilibili/3880983

bli73,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/725239/live_1195494755_1130625.m3u8

bli73,http://192.168.0.113:12345/bilibili/23141287

bli95,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/103536/live_398716361_54305482.m3u8

bli95,http://192.168.0.113:12345/bilibili/21236987

bli8,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/733877/live_309134148_9466606.m3u8

bli8,http://192.168.0.113:12345/bilibili/10267370

bli30,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/999681/live_16416058_332_c521e483.m3u8

bli30,http://192.168.0.113:12345/bilibili/49132

bli74,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/558627/live_3002469_4192488.m3u8

bli74,http://192.168.0.113:12345/bilibili/1402698

bli52,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/931041/live_379990537_4599312.m3u8

bli52,http://192.168.0.113:12345/bilibili/14300538

bli96,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/879330/live_1452106730_53232386.m3u8

bli96,http://192.168.0.113:12345/bilibili/23570523

bli9,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/266807/live_2370062_9705826.m3u8

bli9,http://192.168.0.113:12345/bilibili/1024814

bli31,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/631505/live_24231448_16897089.m3u8

bli31,http://192.168.0.113:12345/bilibili/21507503

bli75,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/533886/live_192113935_9843589.m3u8

bli75,http://192.168.0.113:12345/bilibili/9961437

bli53,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/825113/live_130384806_8720167.m3u8

bli53,http://192.168.0.113:12345/bilibili/7251976

bli97,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/659752/live_44493905_2348772.m3u8

bli97,http://192.168.0.113:12345/bilibili/5490410

bli10,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/754456/live_454431538_16752991.m3u8

bli10,http://192.168.0.113:12345/bilibili/23487147

bli32,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/285641/live_4051692_6857350.m3u8

bli32,http://192.168.0.113:12345/bilibili/6166099

bli76,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/193244/live_600243325_68897013.m3u8

bli76,http://192.168.0.113:12345/bilibili/23317782

bli98,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/182421/live_4585267_332_c521e483.m3u8

bli98,http://192.168.0.113:12345/bilibili/33014

bli54,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/293119/live_13094057_11553564.m3u8

bli54,http://192.168.0.113:12345/bilibili/23666899

bli11,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/273447/live_420351661_73320656.m3u8

bli11,http://192.168.0.113:12345/bilibili/21448296

bli33,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/803715/live_334056_8894439.m3u8

bli33,http://192.168.0.113:12345/bilibili/127343

bli77,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/660035/live_29395003_7062664.m3u8

bli77,http://192.168.0.113:12345/bilibili/142721

bli55,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/560873/live_76438587_9765173.m3u8

bli55,http://192.168.0.113:12345/bilibili/3091485

bli99,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/520112/live_308570234_48766534.m3u8

bli99,http://192.168.0.113:12345/bilibili/22202915

bli12,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/378109/live_386725629_13296528.m3u8

bli12,http://192.168.0.113:12345/bilibili/21133893

bli34,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/991711/live_1523392073_40607173.m3u8

bli34,http://192.168.0.113:12345/bilibili/23304182

bli78,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/598270/live_278134251_52437732.m3u8

bli78,http://192.168.0.113:12345/bilibili/23138038

bli56,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/207492/live_102641348_3365632.m3u8

bli56,http://192.168.0.113:12345/bilibili/10676866

bli100,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/236772/live_4394907_2985322.m3u8

bli100,http://192.168.0.113:12345/bilibili/1215668

bli13,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/139048/live_456924462_14930225.m3u8

bli13,http://192.168.0.113:12345/bilibili/21570935

bli35,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/525111/live_4848211_28415954.m3u8

bli35,http://192.168.0.113:12345/bilibili/22756056

bli79,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/173998/live_603262945_38084036.m3u8

bli79,http://192.168.0.113:12345/bilibili/22293663

bli57,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/208373/live_1961178469_68639040.m3u8

bli57,http://192.168.0.113:12345/bilibili/22747403

bli101,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/979590/live_22528510_21476731.m3u8

bli101,http://192.168.0.113:12345/bilibili/21441920

bli14,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/869418/live_25999342_7533504.m3u8

bli14,http://192.168.0.113:12345/bilibili/82997

bli36,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/471929/live_304521446_4567626.m3u8

bli36,http://192.168.0.113:12345/bilibili/12811814

bli80,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/392642/live_263106863_86483180.m3u8

bli80,http://192.168.0.113:12345/bilibili/23150676

bli58,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/674249/live_286650225_6939733.m3u8

bli58,http://192.168.0.113:12345/bilibili/8898006

bli102,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/297682/live_12221209_56020434.m3u8

bli102,http://192.168.0.113:12345/bilibili/23631182

bli15,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/801182/live_8800719_1830562.m3u8

bli15,http://192.168.0.113:12345/bilibili/4700569

bli37,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/389942/live_451957754_72297368.m3u8

bli37,http://192.168.0.113:12345/bilibili/22683218

bli81,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/723382/live_39734764_8369517.m3u8

bli81,http://192.168.0.113:12345/bilibili/6195869

bli59,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/306464/live_1723538090_68226711.m3u8

bli59,http://192.168.0.113:12345/bilibili/23070467

bli103,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/911078/live_171268338_48142492.m3u8

bli103,http://192.168.0.113:12345/bilibili/23512378

bli16,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/536115/live_10077514_1251833.m3u8

bli16,http://192.168.0.113:12345/bilibili/765452

bli38,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/101215/live_482572673_49204800.m3u8

bli38,http://192.168.0.113:12345/bilibili/23062128

bli82,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/572189/live_97828120_78727212.m3u8

bli82,http://192.168.0.113:12345/bilibili/23625227

bli60,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/372763/live_682447_12851111.m3u8

bli60,http://192.168.0.113:12345/bilibili/21763462

bli104,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/610540/live_32061243_3959666.m3u8

bli104,http://192.168.0.113:12345/bilibili/5292363

bli17,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/187002/live_1286948158_25677110.m3u8

bli17,http://192.168.0.113:12345/bilibili/23298495

bli39,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/374877/live_472857124_45636407.m3u8

bli39,http://192.168.0.113:12345/bilibili/23210374

bli83,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/818528/live_2100459442_29102179.m3u8

bli83,http://192.168.0.113:12345/bilibili/23601819

bli61,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/558062/live_26844491_67730119.m3u8

bli61,http://192.168.0.113:12345/bilibili/22535653

bli105,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/793282/live_383532847_12890965.m3u8

bli105,http://192.168.0.113:12345/bilibili/22940079

bli18,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/639897/live_7981914_1286387.m3u8

bli18,http://192.168.0.113:12345/bilibili/482946

bli40,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/470875/live_542140801_71429859.m3u8

bli40,http://192.168.0.113:12345/bilibili/22241668

bli84,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/743158/live_66741174_56908275.m3u8

bli84,http://192.168.0.113:12345/bilibili/23437118

bli62,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/703576/live_353332418_12850094.m3u8

bli62,http://192.168.0.113:12345/bilibili/21751462

bli106,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/220950/live_1439619828_85512603.m3u8

bli106,http://192.168.0.113:12345/bilibili/23534707

bli19,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/323283/live_23803304_6445235.m3u8

bli19,http://192.168.0.113:12345/bilibili/7076493

bli41,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/212393/live_31886569_7322841.m3u8

bli41,http://192.168.0.113:12345/bilibili/1127105

bli85,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/736575/live_2022710173_8947865.m3u8

bli85,http://192.168.0.113:12345/bilibili/23296730

bli63,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/880464/live_179302204_68184269.m3u8

bli63,http://192.168.0.113:12345/bilibili/21715386

bli20,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/120083/live_21342544_4187643.m3u8

bli20,http://192.168.0.113:12345/bilibili/939703

bli42,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/748392/live_118429374_6775682.m3u8

bli42,http://192.168.0.113:12345/bilibili/5690920

bli86,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/956234/live_488810812_16707864.m3u8

bli86,http://192.168.0.113:12345/bilibili/23417375

bli64,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/310215/live_328343030_60739962.m3u8

bli64,http://192.168.0.113:12345/bilibili/23638195

bli21,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/407211/live_103015858_4417931.m3u8

bli21,http://192.168.0.113:12345/bilibili/4089143

bli43,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/106976/live_84518480_9228727.m3u8

bli43,http://192.168.0.113:12345/bilibili/3315574

bli87,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/668208/live_1449392527_17550430.m3u8

bli87,http://192.168.0.113:12345/bilibili/23468175

bli65,https://cn-hbcd2-cu-live-01.bilivideo.com/live-bvc/595323/live_33462201_38014794.m3u8

bli65,http://192.168.0.113:12345/bilibili/21704054

